"peak_number","unique_id","name","formula","annot_source_predicted_compositions","annot_source_mz_cloud_search","annot_source_mass_list_search","annot_delta_mass_ppm","calc_mw","m_z","rt_min","area_max","number_mz_cloud_results","mz_cloud_best_match","mz_cloud_best_match_confidence","ms2","reference_ion","sample","group_area","peak_rating","replicate","sample_location","mass_list_name","mass_list_match"
814,"8-Hydroxychinolin_11.007","8-Hydroxychinolin","C9 H7 N O","Full match","Partial match","Full match",0.33,145.05281,146.06009,11.007,67172276.939106,3,90.8,58.8,"DDA for preferred ion","[M+H]+1","20_digester4b",21441625.829241,6.4,"2","digesterD","itn_kps","Single match found"
814,"8-Hydroxychinolin_11.007","8-Hydroxychinolin","C9 H7 N O","Full match","Partial match","Full match",0.33,145.05281,146.06009,11.007,67172276.939106,3,90.8,58.8,"DDA for preferred ion","[M+H]+1","1_feedpump_a",25016475.2618997,6.4,"1","feedpump","itn_kps","Single match found"
814,"8-Hydroxychinolin_11.007","8-Hydroxychinolin","C9 H7 N O","Full match","Partial match","Full match",0.33,145.05281,146.06009,11.007,67172276.939106,3,90.8,58.8,"DDA for preferred ion","[M+H]+1","2_feedpump_b",30841858.1386234,6.4,"2","feedpump","itn_kps","Single match found"
814,"8-Hydroxychinolin_11.007","8-Hydroxychinolin","C9 H7 N O","Full match","Partial match","Full match",0.33,145.05281,146.06009,11.007,67172276.939106,3,90.8,58.8,"DDA for preferred ion","[M+H]+1","3_feedpump_c",23926420.0274239,5.9,"3","feedpump","itn_kps","Single match found"
814,"8-Hydroxychinolin_11.007","8-Hydroxychinolin","C9 H7 N O","Full match","Partial match","Full match",0.33,145.05281,146.06009,11.007,67172276.939106,3,90.8,58.8,"DDA for preferred ion","[M+H]+1","7_newdry_a",45688568.3151677,6.7,"1","newdry","itn_kps","Single match found"
814,"8-Hydroxychinolin_11.007","8-Hydroxychinolin","C9 H7 N O","Full match","Partial match","Full match",0.33,145.05281,146.06009,11.007,67172276.939106,3,90.8,58.8,"DDA for preferred ion","[M+H]+1","8_newdry_b",67172276.939106,7.3,"2","newdry","itn_kps","Single match found"
814,"8-Hydroxychinolin_11.007","8-Hydroxychinolin","C9 H7 N O","Full match","Partial match","Full match",0.33,145.05281,146.06009,11.007,67172276.939106,3,90.8,58.8,"DDA for preferred ion","[M+H]+1","9_newdry_c",62177381.5633496,6.7,"3","newdry","itn_kps","Single match found"
814,"8-Hydroxychinolin_11.007","8-Hydroxychinolin","C9 H7 N O","Full match","Partial match","Full match",0.33,145.05281,146.06009,11.007,67172276.939106,3,90.8,58.8,"DDA for preferred ion","[M+H]+1","10_olddry_a",20131704.4238054,6.4,"1","olddry","itn_kps","Single match found"
814,"8-Hydroxychinolin_11.007","8-Hydroxychinolin","C9 H7 N O","Full match","Partial match","Full match",0.33,145.05281,146.06009,11.007,67172276.939106,3,90.8,58.8,"DDA for preferred ion","[M+H]+1","11_olddry_b",26913583.7079428,7,"2","olddry","itn_kps","Single match found"
814,"8-Hydroxychinolin_11.007","8-Hydroxychinolin","C9 H7 N O","Full match","Partial match","Full match",0.33,145.05281,146.06009,11.007,67172276.939106,3,90.8,58.8,"DDA for preferred ion","[M+H]+1","12_olddry_c",31041903.8837539,6.4,"3","olddry","itn_kps","Single match found"
1057,"8-Hydroxychinolin_6.775","8-Hydroxychinolin","C9 H7 N O","Full match","Partial match","Full match",0.25,145.0528,146.06008,6.775,51816916.3113853,3,89.1,55.4,"DDA for preferred ion","[M+H]+1","1_feedpump_a",51816916.3113853,5.1,"1","feedpump","itn_kps","Single match found"
1057,"8-Hydroxychinolin_6.775","8-Hydroxychinolin","C9 H7 N O","Full match","Partial match","Full match",0.25,145.0528,146.06008,6.775,51816916.3113853,3,89.1,55.4,"DDA for preferred ion","[M+H]+1","3_feedpump_c",35226096.0716134,7.3,"3","feedpump","itn_kps","Single match found"
2080,"Azithromycin_18.928","Azithromycin","C38 H72 N2 O12","No match","Full match","Full match",0.21,748.50868,749.51596,18.928,24062716.4120896,1,65.1,47.2,"DDA for preferred ion","[M+H]+1","7_newdry_a",3296588.12011236,8.7,"1","newdry","itn_kps","Single match found"
2080,"Azithromycin_18.928","Azithromycin","C38 H72 N2 O12","No match","Full match","Full match",0.21,748.50868,749.51596,18.928,24062716.4120896,1,65.1,47.2,"DDA for preferred ion","[M+H]+1","9_newdry_c",24062716.4120896,7.5,"3","newdry","itn_kps","Single match found"
2575,"Cefrotil_13.291","Cefrotil","C20 H22 N4 O4 S","No match","Invalid mass","Full match",4.11,414.13788,415.14515,13.291,18230620.5485337,1,69.7,48,"DDA for preferred ion","[M+H]+1","11_olddry_b",15064394.0537761,6.4,"2","olddry","itn_kps","Single match found"
2575,"Cefrotil_13.291","Cefrotil","C20 H22 N4 O4 S","No match","Invalid mass","Full match",4.11,414.13788,415.14515,13.291,18230620.5485337,1,69.7,48,"DDA for preferred ion","[M+H]+1","12_olddry_c",18230620.5485337,7.5,"3","olddry","itn_kps","Single match found"
625,"Ciprofloxacin_11.652","Ciprofloxacin","C17 H18 F N3 O3","No match","Full match","Full match",0.7,331.13345,332.14073,11.652,88489383.6525241,1,74.3,46.7,"DDA for preferred ion","[M+H]+1","4_centrin_a",58190810.7396905,6.7,"1","centrin","itn_kps","Single match found"
625,"Ciprofloxacin_11.652","Ciprofloxacin","C17 H18 F N3 O3","No match","Full match","Full match",0.7,331.13345,332.14073,11.652,88489383.6525241,1,74.3,46.7,"DDA for preferred ion","[M+H]+1","5_centrin_b",59174682.8698785,6.2,"2","centrin","itn_kps","Single match found"
427,"Ciprofloxacin_12.312","Ciprofloxacin","C17 H18 F N3 O3","Full match","Full match","Full match",0.74,331.13347,332.14074,12.312,124652276.61073,1,74.2,46.6,"DDA for preferred ion","[M+H]+1","13_digester1a",124652276.61073,6.7,"1","digesterA","itn_kps","Single match found"
427,"Ciprofloxacin_12.312","Ciprofloxacin","C17 H18 F N3 O3","Full match","Full match","Full match",0.74,331.13347,332.14074,12.312,124652276.61073,1,74.2,46.6,"DDA for preferred ion","[M+H]+1","14_digester1b",111924281.791042,6.7,"2","digesterA","itn_kps","Single match found"
427,"Ciprofloxacin_12.312","Ciprofloxacin","C17 H18 F N3 O3","Full match","Full match","Full match",0.74,331.13347,332.14074,12.312,124652276.61073,1,74.2,46.6,"DDA for preferred ion","[M+H]+1","7_newdry_a",47510675.0846386,5.7,"1","newdry","itn_kps","Single match found"
427,"Ciprofloxacin_12.312","Ciprofloxacin","C17 H18 F N3 O3","Full match","Full match","Full match",0.74,331.13347,332.14074,12.312,124652276.61073,1,74.2,46.6,"DDA for preferred ion","[M+H]+1","9_newdry_c",86745721.5956548,7.3,"3","newdry","itn_kps","Single match found"
3617,"Clarithromycin_19.488","Clarithromycin","C38 H69 N O13","No match","Full match","Full match",-0.06,747.47685,748.48413,19.488,10533565.9591743,1,70.6,8.5,"DDA for preferred ion","[M+H]+1","4_centrin_a",4614432.42234387,8.2,"1","centrin","itn_kps","Single match found"
3617,"Clarithromycin_19.488","Clarithromycin","C38 H69 N O13","No match","Full match","Full match",-0.06,747.47685,748.48413,19.488,10533565.9591743,1,70.6,8.5,"DDA for preferred ion","[M+H]+1","5_centrin_b",2544685.80157409,7.1,"2","centrin","itn_kps","Single match found"
3617,"Clarithromycin_19.488","Clarithromycin","C38 H69 N O13","No match","Full match","Full match",-0.06,747.47685,748.48413,19.488,10533565.9591743,1,70.6,8.5,"DDA for preferred ion","[M+H]+1","6_centrin_c",4258647.22521354,7.1,"3","centrin","itn_kps","Single match found"
112,"Cryptotanshinone_21.39","Cryptotanshinone","C19 H20 O3","Not the top hit","Not the top hit","Full match",0.46,296.14138,297.14866,21.39,355004393.201165,8,78,59,"DDA for preferred ion","[M+H]+1","4_centrin_a",136600337.627448,8.4,"1","centrin","itn_kps","Single match found"
112,"Cryptotanshinone_21.39","Cryptotanshinone","C19 H20 O3","Not the top hit","Not the top hit","Full match",0.46,296.14138,297.14866,21.39,355004393.201165,8,78,59,"DDA for preferred ion","[M+H]+1","5_centrin_b",112182736.830527,8.4,"2","centrin","itn_kps","Single match found"
112,"Cryptotanshinone_21.39","Cryptotanshinone","C19 H20 O3","Not the top hit","Not the top hit","Full match",0.46,296.14138,297.14866,21.39,355004393.201165,8,78,59,"DDA for preferred ion","[M+H]+1","6_centrin_c",111168749.214578,7.8,"3","centrin","itn_kps","Single match found"
112,"Cryptotanshinone_21.39","Cryptotanshinone","C19 H20 O3","Not the top hit","Not the top hit","Full match",0.46,296.14138,297.14866,21.39,355004393.201165,8,78,59,"DDA for preferred ion","[M+H]+1","13_digester1a",355004393.201165,8.4,"1","digesterA","itn_kps","Single match found"
112,"Cryptotanshinone_21.39","Cryptotanshinone","C19 H20 O3","Not the top hit","Not the top hit","Full match",0.46,296.14138,297.14866,21.39,355004393.201165,8,78,59,"DDA for preferred ion","[M+H]+1","14_digester1b",349474543.980372,8.4,"2","digesterA","itn_kps","Single match found"
112,"Cryptotanshinone_21.39","Cryptotanshinone","C19 H20 O3","Not the top hit","Not the top hit","Full match",0.46,296.14138,297.14866,21.39,355004393.201165,8,78,59,"DDA for preferred ion","[M+H]+1","15_digester2a",185234132.507355,8.4,"1","digesterB","itn_kps","Single match found"
112,"Cryptotanshinone_21.39","Cryptotanshinone","C19 H20 O3","Not the top hit","Not the top hit","Full match",0.46,296.14138,297.14866,21.39,355004393.201165,8,78,59,"DDA for preferred ion","[M+H]+1","16_digester2b",118155742.532448,8.4,"2","digesterB","itn_kps","Single match found"
112,"Cryptotanshinone_21.39","Cryptotanshinone","C19 H20 O3","Not the top hit","Not the top hit","Full match",0.46,296.14138,297.14866,21.39,355004393.201165,8,78,59,"DDA for preferred ion","[M+H]+1","17_digester3a",249594237.27385,8.4,"1","digesterC","itn_kps","Single match found"
112,"Cryptotanshinone_21.39","Cryptotanshinone","C19 H20 O3","Not the top hit","Not the top hit","Full match",0.46,296.14138,297.14866,21.39,355004393.201165,8,78,59,"DDA for preferred ion","[M+H]+1","18_digester3b",165269868.451104,9.5,"2","digesterC","itn_kps","Single match found"
112,"Cryptotanshinone_21.39","Cryptotanshinone","C19 H20 O3","Not the top hit","Not the top hit","Full match",0.46,296.14138,297.14866,21.39,355004393.201165,8,78,59,"DDA for preferred ion","[M+H]+1","19_digester4a",92010636.2735802,7.8,"1","digesterD","itn_kps","Single match found"
112,"Cryptotanshinone_21.39","Cryptotanshinone","C19 H20 O3","Not the top hit","Not the top hit","Full match",0.46,296.14138,297.14866,21.39,355004393.201165,8,78,59,"DDA for preferred ion","[M+H]+1","20_digester4b",69357760.9948181,7.8,"2","digesterD","itn_kps","Single match found"
112,"Cryptotanshinone_21.39","Cryptotanshinone","C19 H20 O3","Not the top hit","Not the top hit","Full match",0.46,296.14138,297.14866,21.39,355004393.201165,8,78,59,"DDA for preferred ion","[M+H]+1","1_feedpump_a",5617622.01785439,7.9,"1","feedpump","itn_kps","Single match found"
112,"Cryptotanshinone_21.39","Cryptotanshinone","C19 H20 O3","Not the top hit","Not the top hit","Full match",0.46,296.14138,297.14866,21.39,355004393.201165,8,78,59,"DDA for preferred ion","[M+H]+1","2_feedpump_b",4727926.80239842,7.1,"2","feedpump","itn_kps","Single match found"
112,"Cryptotanshinone_21.39","Cryptotanshinone","C19 H20 O3","Not the top hit","Not the top hit","Full match",0.46,296.14138,297.14866,21.39,355004393.201165,8,78,59,"DDA for preferred ion","[M+H]+1","3_feedpump_c",6114802.78637465,7.9,"3","feedpump","itn_kps","Single match found"
112,"Cryptotanshinone_21.39","Cryptotanshinone","C19 H20 O3","Not the top hit","Not the top hit","Full match",0.46,296.14138,297.14866,21.39,355004393.201165,8,78,59,"DDA for preferred ion","[M+H]+1","7_newdry_a",140576556.80906,7.8,"1","newdry","itn_kps","Single match found"
112,"Cryptotanshinone_21.39","Cryptotanshinone","C19 H20 O3","Not the top hit","Not the top hit","Full match",0.46,296.14138,297.14866,21.39,355004393.201165,8,78,59,"DDA for preferred ion","[M+H]+1","8_newdry_b",237083747.44139,8.4,"2","newdry","itn_kps","Single match found"
112,"Cryptotanshinone_21.39","Cryptotanshinone","C19 H20 O3","Not the top hit","Not the top hit","Full match",0.46,296.14138,297.14866,21.39,355004393.201165,8,78,59,"DDA for preferred ion","[M+H]+1","9_newdry_c",353979822.745539,7.3,"3","newdry","itn_kps","Single match found"
112,"Cryptotanshinone_21.39","Cryptotanshinone","C19 H20 O3","Not the top hit","Not the top hit","Full match",0.46,296.14138,297.14866,21.39,355004393.201165,8,78,59,"DDA for preferred ion","[M+H]+1","10_olddry_a",200063795.072769,8.4,"1","olddry","itn_kps","Single match found"
112,"Cryptotanshinone_21.39","Cryptotanshinone","C19 H20 O3","Not the top hit","Not the top hit","Full match",0.46,296.14138,297.14866,21.39,355004393.201165,8,78,59,"DDA for preferred ion","[M+H]+1","11_olddry_b",263291594.99075,8.4,"2","olddry","itn_kps","Single match found"
112,"Cryptotanshinone_21.39","Cryptotanshinone","C19 H20 O3","Not the top hit","Not the top hit","Full match",0.46,296.14138,297.14866,21.39,355004393.201165,8,78,59,"DDA for preferred ion","[M+H]+1","12_olddry_c",223270903.937072,7.8,"3","olddry","itn_kps","Single match found"
877,"Erythromycin_23.894","Erythromycin","C37 H67 N O13","No match","No results","Full match",-3.22,733.45888,734.46615,23.894,61235646.6517153,0,NA,NA,"DDA for preferred ion","[M+H]+1","4_centrin_a",36716298.0611977,8.4,"1","centrin","itn_kps","Single match found"
877,"Erythromycin_23.894","Erythromycin","C37 H67 N O13","No match","No results","Full match",-3.22,733.45888,734.46615,23.894,61235646.6517153,0,NA,NA,"DDA for preferred ion","[M+H]+1","5_centrin_b",36716010.1205692,8.9,"2","centrin","itn_kps","Single match found"
877,"Erythromycin_23.894","Erythromycin","C37 H67 N O13","No match","No results","Full match",-3.22,733.45888,734.46615,23.894,61235646.6517153,0,NA,NA,"DDA for preferred ion","[M+H]+1","6_centrin_c",45208834.0776337,8.4,"3","centrin","itn_kps","Single match found"
877,"Erythromycin_23.894","Erythromycin","C37 H67 N O13","No match","No results","Full match",-3.22,733.45888,734.46615,23.894,61235646.6517153,0,NA,NA,"DDA for preferred ion","[M+H]+1","13_digester1a",31973624.3901352,9.1,"1","digesterA","itn_kps","Single match found"
877,"Erythromycin_23.894","Erythromycin","C37 H67 N O13","No match","No results","Full match",-3.22,733.45888,734.46615,23.894,61235646.6517153,0,NA,NA,"DDA for preferred ion","[M+H]+1","14_digester1b",49552717.0486945,8.9,"2","digesterA","itn_kps","Single match found"
877,"Erythromycin_23.894","Erythromycin","C37 H67 N O13","No match","No results","Full match",-3.22,733.45888,734.46615,23.894,61235646.6517153,0,NA,NA,"DDA for preferred ion","[M+H]+1","15_digester2a",46211220.3519412,6.7,"1","digesterB","itn_kps","Single match found"
877,"Erythromycin_23.894","Erythromycin","C37 H67 N O13","No match","No results","Full match",-3.22,733.45888,734.46615,23.894,61235646.6517153,0,NA,NA,"DDA for preferred ion","[M+H]+1","16_digester2b",45931236.5485054,9.5,"2","digesterB","itn_kps","Single match found"
877,"Erythromycin_23.894","Erythromycin","C37 H67 N O13","No match","No results","Full match",-3.22,733.45888,734.46615,23.894,61235646.6517153,0,NA,NA,"DDA for preferred ion","[M+H]+1","17_digester3a",32764993.1797189,9.1,"1","digesterC","itn_kps","Single match found"
877,"Erythromycin_23.894","Erythromycin","C37 H67 N O13","No match","No results","Full match",-3.22,733.45888,734.46615,23.894,61235646.6517153,0,NA,NA,"DDA for preferred ion","[M+H]+1","18_digester3b",15068855.5027888,9.7,"2","digesterC","itn_kps","Single match found"
877,"Erythromycin_23.894","Erythromycin","C37 H67 N O13","No match","No results","Full match",-3.22,733.45888,734.46615,23.894,61235646.6517153,0,NA,NA,"DDA for preferred ion","[M+H]+1","1_feedpump_a",25328536.0756142,7,"1","feedpump","itn_kps","Single match found"
877,"Erythromycin_23.894","Erythromycin","C37 H67 N O13","No match","No results","Full match",-3.22,733.45888,734.46615,23.894,61235646.6517153,0,NA,NA,"DDA for preferred ion","[M+H]+1","2_feedpump_b",21133143.5034556,8,"2","feedpump","itn_kps","Single match found"
877,"Erythromycin_23.894","Erythromycin","C37 H67 N O13","No match","No results","Full match",-3.22,733.45888,734.46615,23.894,61235646.6517153,0,NA,NA,"DDA for preferred ion","[M+H]+1","3_feedpump_c",21773714.7506156,8,"3","feedpump","itn_kps","Single match found"
877,"Erythromycin_23.894","Erythromycin","C37 H67 N O13","No match","No results","Full match",-3.22,733.45888,734.46615,23.894,61235646.6517153,0,NA,NA,"DDA for preferred ion","[M+H]+1","7_newdry_a",45478390.7920963,8.9,"1","newdry","itn_kps","Single match found"
877,"Erythromycin_23.894","Erythromycin","C37 H67 N O13","No match","No results","Full match",-3.22,733.45888,734.46615,23.894,61235646.6517153,0,NA,NA,"DDA for preferred ion","[M+H]+1","8_newdry_b",30618650.2176201,8,"2","newdry","itn_kps","Single match found"
877,"Erythromycin_23.894","Erythromycin","C37 H67 N O13","No match","No results","Full match",-3.22,733.45888,734.46615,23.894,61235646.6517153,0,NA,NA,"DDA for preferred ion","[M+H]+1","9_newdry_c",33097560.5726132,9.5,"3","newdry","itn_kps","Single match found"
877,"Erythromycin_23.894","Erythromycin","C37 H67 N O13","No match","No results","Full match",-3.22,733.45888,734.46615,23.894,61235646.6517153,0,NA,NA,"DDA for preferred ion","[M+H]+1","10_olddry_a",61235646.6517153,9.5,"1","olddry","itn_kps","Single match found"
877,"Erythromycin_23.894","Erythromycin","C37 H67 N O13","No match","No results","Full match",-3.22,733.45888,734.46615,23.894,61235646.6517153,0,NA,NA,"DDA for preferred ion","[M+H]+1","11_olddry_b",58148343.9628375,8.9,"2","olddry","itn_kps","Single match found"
877,"Erythromycin_23.894","Erythromycin","C37 H67 N O13","No match","No results","Full match",-3.22,733.45888,734.46615,23.894,61235646.6517153,0,NA,NA,"DDA for preferred ion","[M+H]+1","12_olddry_c",55925646.7825598,8.4,"3","olddry","itn_kps","Single match found"
792,"Hyperforin_24.381","Hyperforin","C35 H52 O4","No match","No results","Full match",1.82,536.38754,537.39481,24.381,68494968.4351099,0,NA,NA,"DDA for preferred ion","[M+H]+1","10_olddry_a",18444093.5381826,7.5,"1","olddry","itn_kps","Single match found"
792,"Hyperforin_24.381","Hyperforin","C35 H52 O4","No match","No results","Full match",1.82,536.38754,537.39481,24.381,68494968.4351099,0,NA,NA,"DDA for preferred ion","[M+H]+1","11_olddry_b",22680260.5315742,6.4,"2","olddry","itn_kps","Single match found"
792,"Hyperforin_24.381","Hyperforin","C35 H52 O4","No match","No results","Full match",1.82,536.38754,537.39481,24.381,68494968.4351099,0,NA,NA,"DDA for preferred ion","[M+H]+1","12_olddry_c",13328902.9326823,6.1,"3","olddry","itn_kps","Single match found"
3502,"Kalafungin_16.402","Kalafungin","C16 H12 O6","Not the top hit","Partial match","Full match",0.32,300.06348,301.07076,16.402,11163410.3119228,4,72.2,8.6,"DDA for preferred ion","[M+H]+1","1_feedpump_a",9040020.59394877,7.7,"1","feedpump","itn_kps","Single match found"
3502,"Kalafungin_16.402","Kalafungin","C16 H12 O6","Not the top hit","Partial match","Full match",0.32,300.06348,301.07076,16.402,11163410.3119228,4,72.2,8.6,"DDA for preferred ion","[M+H]+1","2_feedpump_b",11163410.3119228,5.5,"2","feedpump","itn_kps","Single match found"
1814,"Ketoconazole_15.689","Ketoconazole","C26 H28 Cl2 N4 O4","No match","Full match","Full match",0.11,530.14882,531.15609,15.689,29008742.6667483,1,74.1,8.7,"DDA for preferred ion","[M+H]+1","10_olddry_a",29008742.6667483,8,"1","olddry","itn_kps","Single match found"
1814,"Ketoconazole_15.689","Ketoconazole","C26 H28 Cl2 N4 O4","No match","Full match","Full match",0.11,530.14882,531.15609,15.689,29008742.6667483,1,74.1,8.7,"DDA for preferred ion","[M+H]+1","11_olddry_b",23878538.3767612,7,"2","olddry","itn_kps","Single match found"
1814,"Ketoconazole_15.689","Ketoconazole","C26 H28 Cl2 N4 O4","No match","Full match","Full match",0.11,530.14882,531.15609,15.689,29008742.6667483,1,74.1,8.7,"DDA for preferred ion","[M+H]+1","12_olddry_c",17297351.160522,8.6,"3","olddry","itn_kps","Single match found"
385,"Ketoconazole_17.404","Ketoconazole","C26 H28 Cl2 N4 O4","Not the top hit","Full match","Full match",0.03,530.14878,531.15606,17.404,135619551.272729,1,81.5,9.1,"DDA for preferred ion","[M+H]+1","1_feedpump_a",126341291.995718,7.8,"1","feedpump","itn_kps","Single match found"
385,"Ketoconazole_17.404","Ketoconazole","C26 H28 Cl2 N4 O4","Not the top hit","Full match","Full match",0.03,530.14878,531.15606,17.404,135619551.272729,1,81.5,9.1,"DDA for preferred ion","[M+H]+1","3_feedpump_c",89581559.7308053,9.5,"3","feedpump","itn_kps","Single match found"
549,"Ketoconazole_17.952","Ketoconazole","C26 H28 Cl2 N4 O4","Not the top hit","Full match","Full match",0.04,530.14878,531.15606,17.952,98777313.9269729,1,76.4,8.8,"DDA for preferred ion","[M+H]+1","11_olddry_b",98777313.9269729,8.9,"2","olddry","itn_kps","Single match found"
549,"Ketoconazole_17.952","Ketoconazole","C26 H28 Cl2 N4 O4","Not the top hit","Full match","Full match",0.04,530.14878,531.15606,17.952,98777313.9269729,1,76.4,8.8,"DDA for preferred ion","[M+H]+1","12_olddry_c",92772707.0658437,8.4,"3","olddry","itn_kps","Single match found"
634,"Ketoconazole_18.053","Ketoconazole","C26 H28 Cl2 N4 O4","Not the top hit","Full match","Full match",0.07,530.1488,531.15607,18.053,87876411.4677907,1,83.1,9.2,"DDA for preferred ion","[M+H]+1","4_centrin_a",57197477.0906963,10,"1","centrin","itn_kps","Single match found"
634,"Ketoconazole_18.053","Ketoconazole","C26 H28 Cl2 N4 O4","Not the top hit","Full match","Full match",0.07,530.1488,531.15607,18.053,87876411.4677907,1,83.1,9.2,"DDA for preferred ion","[M+H]+1","5_centrin_b",52343371.6338772,8.9,"2","centrin","itn_kps","Single match found"
634,"Ketoconazole_18.053","Ketoconazole","C26 H28 Cl2 N4 O4","Not the top hit","Full match","Full match",0.07,530.1488,531.15607,18.053,87876411.4677907,1,83.1,9.2,"DDA for preferred ion","[M+H]+1","6_centrin_c",52112689.6304107,7.3,"3","centrin","itn_kps","Single match found"
634,"Ketoconazole_18.053","Ketoconazole","C26 H28 Cl2 N4 O4","Not the top hit","Full match","Full match",0.07,530.1488,531.15607,18.053,87876411.4677907,1,83.1,9.2,"DDA for preferred ion","[M+H]+1","19_digester4a",63966675.1711995,6.7,"1","digesterD","itn_kps","Single match found"
634,"Ketoconazole_18.053","Ketoconazole","C26 H28 Cl2 N4 O4","Not the top hit","Full match","Full match",0.07,530.1488,531.15607,18.053,87876411.4677907,1,83.1,9.2,"DDA for preferred ion","[M+H]+1","20_digester4b",10093453.6335768,7.2,"2","digesterD","itn_kps","Single match found"
634,"Ketoconazole_18.053","Ketoconazole","C26 H28 Cl2 N4 O4","Not the top hit","Full match","Full match",0.07,530.1488,531.15607,18.053,87876411.4677907,1,83.1,9.2,"DDA for preferred ion","[M+H]+1","1_feedpump_a",17520075.2383662,7.5,"1","feedpump","itn_kps","Single match found"
634,"Ketoconazole_18.053","Ketoconazole","C26 H28 Cl2 N4 O4","Not the top hit","Full match","Full match",0.07,530.1488,531.15607,18.053,87876411.4677907,1,83.1,9.2,"DDA for preferred ion","[M+H]+1","2_feedpump_b",15331077.6353336,7.5,"2","feedpump","itn_kps","Single match found"
634,"Ketoconazole_18.053","Ketoconazole","C26 H28 Cl2 N4 O4","Not the top hit","Full match","Full match",0.07,530.1488,531.15607,18.053,87876411.4677907,1,83.1,9.2,"DDA for preferred ion","[M+H]+1","7_newdry_a",9463753.79445967,9.3,"1","newdry","itn_kps","Single match found"
634,"Ketoconazole_18.053","Ketoconazole","C26 H28 Cl2 N4 O4","Not the top hit","Full match","Full match",0.07,530.1488,531.15607,18.053,87876411.4677907,1,83.1,9.2,"DDA for preferred ion","[M+H]+1","8_newdry_b",10018646.5507304,9.3,"2","newdry","itn_kps","Single match found"
634,"Ketoconazole_18.053","Ketoconazole","C26 H28 Cl2 N4 O4","Not the top hit","Full match","Full match",0.07,530.1488,531.15607,18.053,87876411.4677907,1,83.1,9.2,"DDA for preferred ion","[M+H]+1","9_newdry_c",6374946.23412914,8.5,"3","newdry","itn_kps","Single match found"
