"peak_number","unique_id","name","formula","annot_source_predicted_compositions","annot_source_mz_cloud_search","annot_source_mass_list_search","annot_delta_mass_ppm","calc_mw","m_z","rt_min","area_max","number_mz_cloud_results","mz_cloud_best_match","mz_cloud_best_match_confidence","ms2","reference_ion","sample","group_area","peak_rating","mass_list_name","mass_list_match"
32,"[Metaldehyde]_9.553","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10489,177.11217,9.553,146427085.70742,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_eg104_140622",117865366.934358,8.9,"kps_npl","Single match found"
32,"[Metaldehyde]_9.553","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10489,177.11217,9.553,146427085.70742,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_171221",80928011.9272702,8.4,"kps_npl","Single match found"
32,"[Metaldehyde]_9.553","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10489,177.11217,9.553,146427085.70742,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_250122",146154829.602514,7.8,"kps_npl","Single match found"
32,"[Metaldehyde]_9.553","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10489,177.11217,9.553,146427085.70742,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op_3_10y_171221",100447936.266874,8.4,"kps_npl","Single match found"
32,"[Metaldehyde]_9.553","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10489,177.11217,9.553,146427085.70742,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op_10y_140622",132455908.145293,8.4,"kps_npl","Single match found"
32,"[Metaldehyde]_9.553","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10489,177.11217,9.553,146427085.70742,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op_10y_171222",18762226.9931558,8.4,"kps_npl","Single match found"
32,"[Metaldehyde]_9.553","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10489,177.11217,9.553,146427085.70742,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op0_34_140622",140017240.428679,7.8,"kps_npl","Single match found"
32,"[Metaldehyde]_9.553","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10489,177.11217,9.553,146427085.70742,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op3_104_140622",117320182.901387,8.4,"kps_npl","Single match found"
32,"[Metaldehyde]_9.553","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10489,177.11217,9.553,146427085.70742,0,NA,NA,"DDA for preferred ion","[M+H]+1","thailand_sample_1",631053.756556602,7.5,"kps_npl","Single match found"
32,"[Metaldehyde]_9.553","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10489,177.11217,9.553,146427085.70742,0,NA,NA,"DDA for preferred ion","[M+H]+1","thailand_sample_2",2001289.02029995,7.8,"kps_npl","Single match found"
32,"[Metaldehyde]_9.553","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10489,177.11217,9.553,146427085.70742,0,NA,NA,"DDA for preferred ion","[M+H]+1","thailand_sample_3",5716119.75857554,8.4,"kps_npl","Single match found"
32,"[Metaldehyde]_9.553","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10489,177.11217,9.553,146427085.70742,0,NA,NA,"DDA for preferred ion","[M+H]+1","thailand_sample_6",381284.166681862,7.2,"kps_npl","Single match found"
33,"[Metaldehyde]_8.984","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10488,177.11216,8.984,145993139.308154,0,NA,NA,"DDA for preferred ion","[M+H]+1","landfill_eg_y104",120880253.824861,8.4,"kps_npl","Single match found"
33,"[Metaldehyde]_8.984","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10488,177.11216,8.984,145993139.308154,0,NA,NA,"DDA for preferred ion","[M+H]+1","landfill_op_y104",51502128.0722893,8.4,"kps_npl","Single match found"
33,"[Metaldehyde]_8.984","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10488,177.11216,8.984,145993139.308154,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_140622",95839596.6906983,9.5,"kps_npl","Single match found"
33,"[Metaldehyde]_8.984","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10488,177.11216,8.984,145993139.308154,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_250122",120010121.426635,7.8,"kps_npl","Single match found"
33,"[Metaldehyde]_8.984","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10488,177.11216,8.984,145993139.308154,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_140622",91627666.1023245,8.4,"kps_npl","Single match found"
33,"[Metaldehyde]_8.984","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10488,177.11216,8.984,145993139.308154,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_171221",145993139.308154,7.8,"kps_npl","Single match found"
33,"[Metaldehyde]_8.984","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10488,177.11216,8.984,145993139.308154,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_260122",79563642.1233616,9.5,"kps_npl","Single match found"
33,"[Metaldehyde]_8.984","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10488,177.11216,8.984,145993139.308154,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_eg_0_3y_14062022",67243033.499109,8.4,"kps_npl","Single match found"
33,"[Metaldehyde]_8.984","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10488,177.11216,8.984,145993139.308154,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_250122",95743909.9429568,8.4,"kps_npl","Single match found"
33,"[Metaldehyde]_8.984","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10488,177.11216,8.984,145993139.308154,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_eg3_104_140622",108657654.52611,8.4,"kps_npl","Single match found"
33,"[Metaldehyde]_8.984","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10488,177.11216,8.984,145993139.308154,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_eg3_104_250122",138015488.604748,8.4,"kps_npl","Single match found"
33,"[Metaldehyde]_8.984","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10488,177.11216,8.984,145993139.308154,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_eg3_104_250122_20221003231510",72246565.9563936,8.4,"kps_npl","Single match found"
33,"[Metaldehyde]_8.984","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10488,177.11216,8.984,145993139.308154,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_eg104_140622",119623914.233247,8.4,"kps_npl","Single match found"
33,"[Metaldehyde]_8.984","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10488,177.11216,8.984,145993139.308154,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_171221",76204298.4427295,8.4,"kps_npl","Single match found"
33,"[Metaldehyde]_8.984","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10488,177.11216,8.984,145993139.308154,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_250122",137739091.873086,8.4,"kps_npl","Single match found"
33,"[Metaldehyde]_8.984","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10488,177.11216,8.984,145993139.308154,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op_3_10y_171221",93209111.9646366,8.4,"kps_npl","Single match found"
33,"[Metaldehyde]_8.984","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10488,177.11216,8.984,145993139.308154,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op_10y_140622",131199328.668848,9.5,"kps_npl","Single match found"
33,"[Metaldehyde]_8.984","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10488,177.11216,8.984,145993139.308154,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op_10y_171222",21904634.20497,8.4,"kps_npl","Single match found"
33,"[Metaldehyde]_8.984","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10488,177.11216,8.984,145993139.308154,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op0_34_140622",138473534.284628,8.4,"kps_npl","Single match found"
33,"[Metaldehyde]_8.984","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10488,177.11216,8.984,145993139.308154,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op3_104_140622",120095821.745819,8.4,"kps_npl","Single match found"
33,"[Metaldehyde]_8.984","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10488,177.11216,8.984,145993139.308154,0,NA,NA,"DDA for preferred ion","[M+H]+1","thailand_sample_1",875702.00494543,7.5,"kps_npl","Single match found"
33,"[Metaldehyde]_8.984","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10488,177.11216,8.984,145993139.308154,0,NA,NA,"DDA for preferred ion","[M+H]+1","thailand_sample_2",1802566.97112304,8.4,"kps_npl","Single match found"
33,"[Metaldehyde]_8.984","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10488,177.11216,8.984,145993139.308154,0,NA,NA,"DDA for preferred ion","[M+H]+1","thailand_sample_3",7985826.23587908,8.4,"kps_npl","Single match found"
33,"[Metaldehyde]_8.984","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10488,177.11216,8.984,145993139.308154,0,NA,NA,"DDA for preferred ion","[M+H]+1","thailand_sample_6",528648.138009818,8,"kps_npl","Single match found"
37,"[Metaldehyde]_10.047","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10488,177.11217,10.047,128654931.248258,0,NA,NA,"DDA for preferred ion","[M+H]+1","landfill_eg_y104",104537687.859126,8.9,"kps_npl","Single match found"
37,"[Metaldehyde]_10.047","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10488,177.11217,10.047,128654931.248258,0,NA,NA,"DDA for preferred ion","[M+H]+1","landfill_op_y104",37756971.5662054,7.8,"kps_npl","Single match found"
37,"[Metaldehyde]_10.047","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10488,177.11217,10.047,128654931.248258,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_140622",82402465.4077417,8.4,"kps_npl","Single match found"
37,"[Metaldehyde]_10.047","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10488,177.11217,10.047,128654931.248258,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_250122",104387000.101345,8.9,"kps_npl","Single match found"
37,"[Metaldehyde]_10.047","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10488,177.11217,10.047,128654931.248258,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_140622",72556303.8033192,8.9,"kps_npl","Single match found"
37,"[Metaldehyde]_10.047","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10488,177.11217,10.047,128654931.248258,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_171221",128654931.248258,8.9,"kps_npl","Single match found"
37,"[Metaldehyde]_10.047","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10488,177.11217,10.047,128654931.248258,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_260122",60480063.5764623,7.8,"kps_npl","Single match found"
37,"[Metaldehyde]_10.047","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10488,177.11217,10.047,128654931.248258,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_eg_0_3y_14062022",49285390.9790575,9.5,"kps_npl","Single match found"
37,"[Metaldehyde]_10.047","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10488,177.11217,10.047,128654931.248258,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_250122",80493482.4326459,8.4,"kps_npl","Single match found"
37,"[Metaldehyde]_10.047","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10488,177.11217,10.047,128654931.248258,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_eg3_104_140622",90883907.7032825,7.8,"kps_npl","Single match found"
37,"[Metaldehyde]_10.047","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10488,177.11217,10.047,128654931.248258,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_eg3_104_250122",113579009.671459,7.8,"kps_npl","Single match found"
37,"[Metaldehyde]_10.047","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10488,177.11217,10.047,128654931.248258,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_eg3_104_250122_20221003231510",55438899.3168036,8.4,"kps_npl","Single match found"
37,"[Metaldehyde]_10.047","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10488,177.11217,10.047,128654931.248258,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_eg104_140622",97171073.0420324,7.8,"kps_npl","Single match found"
37,"[Metaldehyde]_10.047","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10488,177.11217,10.047,128654931.248258,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_171221",61533879.0407461,9.5,"kps_npl","Single match found"
37,"[Metaldehyde]_10.047","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10488,177.11217,10.047,128654931.248258,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_250122",113949129.097781,7.8,"kps_npl","Single match found"
37,"[Metaldehyde]_10.047","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10488,177.11217,10.047,128654931.248258,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op_3_10y_171221",75652186.6196878,8.4,"kps_npl","Single match found"
37,"[Metaldehyde]_10.047","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10488,177.11217,10.047,128654931.248258,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op_10y_140622",108217854.817691,7.8,"kps_npl","Single match found"
37,"[Metaldehyde]_10.047","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10488,177.11217,10.047,128654931.248258,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op_10y_171222",12336673.9167877,8.4,"kps_npl","Single match found"
37,"[Metaldehyde]_10.047","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10488,177.11217,10.047,128654931.248258,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op0_34_140622",123212870.140446,7.8,"kps_npl","Single match found"
37,"[Metaldehyde]_10.047","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10488,177.11217,10.047,128654931.248258,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op3_104_140622",99970563.0908743,8.9,"kps_npl","Single match found"
37,"[Metaldehyde]_10.047","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10488,177.11217,10.047,128654931.248258,0,NA,NA,"DDA for preferred ion","[M+H]+1","thailand_sample_1",447364.60402447,7.2,"kps_npl","Single match found"
37,"[Metaldehyde]_10.047","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10488,177.11217,10.047,128654931.248258,0,NA,NA,"DDA for preferred ion","[M+H]+1","thailand_sample_2",1143805.18357352,7.5,"kps_npl","Single match found"
37,"[Metaldehyde]_10.047","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10488,177.11217,10.047,128654931.248258,0,NA,NA,"DDA for preferred ion","[M+H]+1","thailand_sample_3",3696939.64675522,7.8,"kps_npl","Single match found"
37,"[Metaldehyde]_10.047","[Metaldehyde]",NA,"No match","No results","Full match",NA,176.10488,177.11217,10.047,128654931.248258,0,NA,NA,"DDA for preferred ion","[M+H]+1","thailand_sample_6",256167.232936817,7.7,"kps_npl","Single match found"
49,"[Dibromostyrene]_24.871","[Dibromostyrene]",NA,"No match","No results","Full match",NA,259.88321,260.89049,24.871,95554019.5466115,0,NA,NA,"DDA for preferred ion","[M+H]+1","crh_fst1",66940170.7296342,6.2,"kps_npl","Single match found"
49,"[Dibromostyrene]_24.871","[Dibromostyrene]",NA,"No match","No results","Full match",NA,259.88321,260.89049,24.871,95554019.5466115,0,NA,NA,"DDA for preferred ion","[M+H]+1","crh_fst2",64719301.1746816,6.2,"kps_npl","Single match found"
49,"[Dibromostyrene]_24.871","[Dibromostyrene]",NA,"No match","No results","Full match",NA,259.88321,260.89049,24.871,95554019.5466115,0,NA,NA,"DDA for preferred ion","[M+H]+1","crh_fst3",60362250.2999152,5.7,"kps_npl","Single match found"
49,"[Dibromostyrene]_24.871","[Dibromostyrene]",NA,"No match","No results","Full match",NA,259.88321,260.89049,24.871,95554019.5466115,0,NA,NA,"DDA for preferred ion","[M+H]+1","crh_fst4",70006317.0251156,6.2,"kps_npl","Single match found"
49,"[Dibromostyrene]_24.871","[Dibromostyrene]",NA,"No match","No results","Full match",NA,259.88321,260.89049,24.871,95554019.5466115,0,NA,NA,"DDA for preferred ion","[M+H]+1","crh_fst5",63278156.30031,7.8,"kps_npl","Single match found"
49,"[Dibromostyrene]_24.871","[Dibromostyrene]",NA,"No match","No results","Full match",NA,259.88321,260.89049,24.871,95554019.5466115,0,NA,NA,"DDA for preferred ion","[M+H]+1","crh_inlet",68983932.9852189,6.2,"kps_npl","Single match found"
49,"[Dibromostyrene]_24.871","[Dibromostyrene]",NA,"No match","No results","Full match",NA,259.88321,260.89049,24.871,95554019.5466115,0,NA,NA,"DDA for preferred ion","[M+H]+1","landfill_eg_0_3y",57820210.216644,7.3,"kps_npl","Single match found"
49,"[Dibromostyrene]_24.871","[Dibromostyrene]",NA,"No match","No results","Full match",NA,259.88321,260.89049,24.871,95554019.5466115,0,NA,NA,"DDA for preferred ion","[M+H]+1","landfill_eg_y104",23223853.4836962,6.7,"kps_npl","Single match found"
49,"[Dibromostyrene]_24.871","[Dibromostyrene]",NA,"No match","No results","Full match",NA,259.88321,260.89049,24.871,95554019.5466115,0,NA,NA,"DDA for preferred ion","[M+H]+1","landfill_op_y104",59714243.3623021,8.4,"kps_npl","Single match found"
49,"[Dibromostyrene]_24.871","[Dibromostyrene]",NA,"No match","No results","Full match",NA,259.88321,260.89049,24.871,95554019.5466115,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_140622",70905210.0291294,5.7,"kps_npl","Single match found"
49,"[Dibromostyrene]_24.871","[Dibromostyrene]",NA,"No match","No results","Full match",NA,259.88321,260.89049,24.871,95554019.5466115,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_171221",51459566.032266,5.7,"kps_npl","Single match found"
49,"[Dibromostyrene]_24.871","[Dibromostyrene]",NA,"No match","No results","Full match",NA,259.88321,260.89049,24.871,95554019.5466115,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_250122",49931672.0264164,6.2,"kps_npl","Single match found"
49,"[Dibromostyrene]_24.871","[Dibromostyrene]",NA,"No match","No results","Full match",NA,259.88321,260.89049,24.871,95554019.5466115,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_140622",68796293.1557808,7.3,"kps_npl","Single match found"
49,"[Dibromostyrene]_24.871","[Dibromostyrene]",NA,"No match","No results","Full match",NA,259.88321,260.89049,24.871,95554019.5466115,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_171221",52528142.0748244,5.7,"kps_npl","Single match found"
49,"[Dibromostyrene]_24.871","[Dibromostyrene]",NA,"No match","No results","Full match",NA,259.88321,260.89049,24.871,95554019.5466115,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_260122",62795041.818633,7.3,"kps_npl","Single match found"
49,"[Dibromostyrene]_24.871","[Dibromostyrene]",NA,"No match","No results","Full match",NA,259.88321,260.89049,24.871,95554019.5466115,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_eg_0_3y_14062022",62083427.2875493,8.4,"kps_npl","Single match found"
49,"[Dibromostyrene]_24.871","[Dibromostyrene]",NA,"No match","No results","Full match",NA,259.88321,260.89049,24.871,95554019.5466115,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_171221",62646004.8408117,5.7,"kps_npl","Single match found"
49,"[Dibromostyrene]_24.871","[Dibromostyrene]",NA,"No match","No results","Full match",NA,259.88321,260.89049,24.871,95554019.5466115,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_250122",67762708.1932901,5.7,"kps_npl","Single match found"
49,"[Dibromostyrene]_24.871","[Dibromostyrene]",NA,"No match","No results","Full match",NA,259.88321,260.89049,24.871,95554019.5466115,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_eg_3_10y_171221",58787209.1631347,5.7,"kps_npl","Single match found"
49,"[Dibromostyrene]_24.871","[Dibromostyrene]",NA,"No match","No results","Full match",NA,259.88321,260.89049,24.871,95554019.5466115,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_eg_104_171221",71773652.2975804,8.4,"kps_npl","Single match found"
49,"[Dibromostyrene]_24.871","[Dibromostyrene]",NA,"No match","No results","Full match",NA,259.88321,260.89049,24.871,95554019.5466115,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_eg3_104_140622",63612750.3974784,7.8,"kps_npl","Single match found"
49,"[Dibromostyrene]_24.871","[Dibromostyrene]",NA,"No match","No results","Full match",NA,259.88321,260.89049,24.871,95554019.5466115,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_eg3_104_250122",69987511.4962361,7.3,"kps_npl","Single match found"
49,"[Dibromostyrene]_24.871","[Dibromostyrene]",NA,"No match","No results","Full match",NA,259.88321,260.89049,24.871,95554019.5466115,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_eg3_104_250122_20221003231510",58764332.7337602,6.7,"kps_npl","Single match found"
49,"[Dibromostyrene]_24.871","[Dibromostyrene]",NA,"No match","No results","Full match",NA,259.88321,260.89049,24.871,95554019.5466115,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_eg104_140622",68338455.6401188,7.3,"kps_npl","Single match found"
49,"[Dibromostyrene]_24.871","[Dibromostyrene]",NA,"No match","No results","Full match",NA,259.88321,260.89049,24.871,95554019.5466115,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_171221",61138896.6146717,5.7,"kps_npl","Single match found"
49,"[Dibromostyrene]_24.871","[Dibromostyrene]",NA,"No match","No results","Full match",NA,259.88321,260.89049,24.871,95554019.5466115,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_250122",63575432.782958,7.3,"kps_npl","Single match found"
49,"[Dibromostyrene]_24.871","[Dibromostyrene]",NA,"No match","No results","Full match",NA,259.88321,260.89049,24.871,95554019.5466115,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op_3_10y_171221",61511444.9319809,7.3,"kps_npl","Single match found"
49,"[Dibromostyrene]_24.871","[Dibromostyrene]",NA,"No match","No results","Full match",NA,259.88321,260.89049,24.871,95554019.5466115,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op_3_10y_250122",68820725.1864728,6.2,"kps_npl","Single match found"
49,"[Dibromostyrene]_24.871","[Dibromostyrene]",NA,"No match","No results","Full match",NA,259.88321,260.89049,24.871,95554019.5466115,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op_10y_140622",57090741.6960465,6.2,"kps_npl","Single match found"
49,"[Dibromostyrene]_24.871","[Dibromostyrene]",NA,"No match","No results","Full match",NA,259.88321,260.89049,24.871,95554019.5466115,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op_10y_171222",67970294.6759686,5.7,"kps_npl","Single match found"
49,"[Dibromostyrene]_24.871","[Dibromostyrene]",NA,"No match","No results","Full match",NA,259.88321,260.89049,24.871,95554019.5466115,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op_7104_250122",62374844.3821443,7.3,"kps_npl","Single match found"
49,"[Dibromostyrene]_24.871","[Dibromostyrene]",NA,"No match","No results","Full match",NA,259.88321,260.89049,24.871,95554019.5466115,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op0_34_140622",60555674.6518162,6.2,"kps_npl","Single match found"
