"peak_number","unique_id","name","formula","annot_source_predicted_compositions","annot_source_mz_cloud_search","annot_source_mass_list_search","annot_delta_mass_ppm","calc_mw","m_z","rt_min","area_max","number_mz_cloud_results","mz_cloud_best_match","mz_cloud_best_match_confidence","ms2","reference_ion","sample","group_area","peak_rating","replicate","sample_location","mass_list_name","mass_list_match"
3454,"11-Nor-9-carboxy-delta-9-tetrahydrocannabinol_21.046","11-Nor-9-carboxy-delta-9-tetrahydrocannabinol","C21 H28 O4","Not the top hit","Partial match","Full match",0.42,344.1989,345.20618,21.046,11401431.057054,2,78.1,73.8,"DDA for preferred ion","[M+H]+1","19_digester4a",6981669.41379772,5.2,"1","digesterD","kps_psychoactive_substances_v2","Multiple matches found"
3454,"11-Nor-9-carboxy-delta-9-tetrahydrocannabinol_21.046","11-Nor-9-carboxy-delta-9-tetrahydrocannabinol","C21 H28 O4","Not the top hit","Partial match","Full match",0.42,344.1989,345.20618,21.046,11401431.057054,2,78.1,73.8,"DDA for preferred ion","[M+H]+1","20_digester4b",5030933.21676338,8.2,"2","digesterD","kps_psychoactive_substances_v2","Multiple matches found"
3816,"11-Nor-9-carboxy-delta-9-tetrahydrocannabinol_21.223","11-Nor-9-carboxy-delta-9-tetrahydrocannabinol","C21 H28 O4","Not the top hit","Partial match","Full match",0.28,344.19886,345.20613,21.223,9552919.65776311,2,82.4,76.9,"DDA for preferred ion","[M+H]+1","5_centrin_b",8110237.66820974,6.3,"2","centrin","kps_psychoactive_substances_v2","Multiple matches found"
3816,"11-Nor-9-carboxy-delta-9-tetrahydrocannabinol_21.223","11-Nor-9-carboxy-delta-9-tetrahydrocannabinol","C21 H28 O4","Not the top hit","Partial match","Full match",0.28,344.19886,345.20613,21.223,9552919.65776311,2,82.4,76.9,"DDA for preferred ion","[M+H]+1","6_centrin_c",6705667.11675645,7.9,"3","centrin","kps_psychoactive_substances_v2","Multiple matches found"
3816,"11-Nor-9-carboxy-delta-9-tetrahydrocannabinol_21.223","11-Nor-9-carboxy-delta-9-tetrahydrocannabinol","C21 H28 O4","Not the top hit","Partial match","Full match",0.28,344.19886,345.20613,21.223,9552919.65776311,2,82.4,76.9,"DDA for preferred ion","[M+H]+1","10_olddry_a",5597498.46640198,6.3,"1","olddry","kps_psychoactive_substances_v2","Multiple matches found"
3816,"11-Nor-9-carboxy-delta-9-tetrahydrocannabinol_21.223","11-Nor-9-carboxy-delta-9-tetrahydrocannabinol","C21 H28 O4","Not the top hit","Partial match","Full match",0.28,344.19886,345.20613,21.223,9552919.65776311,2,82.4,76.9,"DDA for preferred ion","[M+H]+1","12_olddry_c",4492862.8517858,6.5,"3","olddry","kps_psychoactive_substances_v2","Multiple matches found"
91,"17-Methyltestosterone_15.093","17-Methyltestosterone","C20 H30 O2","Full match","Not the top hit","Full match",0.56,302.22475,320.25858,15.093,446814481.066605,2,79.9,50,"DDA for preferred ion","[M+NH4]+1","13_digester1a",446814481.066605,8.4,"1","digesterA","kps_psychoactive_substances_v2","Multiple matches found"
91,"17-Methyltestosterone_15.093","17-Methyltestosterone","C20 H30 O2","Full match","Not the top hit","Full match",0.56,302.22475,320.25858,15.093,446814481.066605,2,79.9,50,"DDA for preferred ion","[M+NH4]+1","14_digester1b",386909819.455447,8.9,"2","digesterA","kps_psychoactive_substances_v2","Multiple matches found"
2169,"17-Methyltestosterone_21.895","17-Methyltestosterone","C20 H30 O2","Full match","Partial match","Full match",0.45,302.22472,303.23199,21.895,22757769.4172632,11,85.3,69.1,"DDA for preferred ion","[M+H]+1","7_newdry_a",6870204.64110173,7.9,"1","newdry","kps_psychoactive_substances_v2","Multiple matches found"
2169,"17-Methyltestosterone_21.895","17-Methyltestosterone","C20 H30 O2","Full match","Partial match","Full match",0.45,302.22472,303.23199,21.895,22757769.4172632,11,85.3,69.1,"DDA for preferred ion","[M+H]+1","8_newdry_b",5680311.19354859,5.2,"2","newdry","kps_psychoactive_substances_v2","Multiple matches found"
391,"17-Methyltestosterone_23.017","17-Methyltestosterone","C20 H30 O2","Full match","Not the top hit","Full match",0.42,302.22471,303.23195,23.017,134993118.733968,11,88.5,55,"DDA for preferred ion","[M+H]+1","4_centrin_a",27231525.2408758,8,"1","centrin","kps_psychoactive_substances_v2","Multiple matches found"
391,"17-Methyltestosterone_23.017","17-Methyltestosterone","C20 H30 O2","Full match","Not the top hit","Full match",0.42,302.22471,303.23195,23.017,134993118.733968,11,88.5,55,"DDA for preferred ion","[M+H]+1","5_centrin_b",22737878.4644789,8,"2","centrin","kps_psychoactive_substances_v2","Multiple matches found"
391,"17-Methyltestosterone_23.017","17-Methyltestosterone","C20 H30 O2","Full match","Not the top hit","Full match",0.42,302.22471,303.23195,23.017,134993118.733968,11,88.5,55,"DDA for preferred ion","[M+H]+1","6_centrin_c",22283106.8147006,8.6,"3","centrin","kps_psychoactive_substances_v2","Multiple matches found"
391,"17-Methyltestosterone_23.017","17-Methyltestosterone","C20 H30 O2","Full match","Not the top hit","Full match",0.42,302.22471,303.23195,23.017,134993118.733968,11,88.5,55,"DDA for preferred ion","[M+H]+1","13_digester1a",17491687.3929061,5.3,"1","digesterA","kps_psychoactive_substances_v2","Multiple matches found"
391,"17-Methyltestosterone_23.017","17-Methyltestosterone","C20 H30 O2","Full match","Not the top hit","Full match",0.42,302.22471,303.23195,23.017,134993118.733968,11,88.5,55,"DDA for preferred ion","[M+H]+1","14_digester1b",15639839.2904223,8.6,"2","digesterA","kps_psychoactive_substances_v2","Multiple matches found"
391,"17-Methyltestosterone_23.017","17-Methyltestosterone","C20 H30 O2","Full match","Not the top hit","Full match",0.42,302.22471,303.23195,23.017,134993118.733968,11,88.5,55,"DDA for preferred ion","[M+H]+1","15_digester2a",19618205.9062632,5.3,"1","digesterB","kps_psychoactive_substances_v2","Multiple matches found"
391,"17-Methyltestosterone_23.017","17-Methyltestosterone","C20 H30 O2","Full match","Not the top hit","Full match",0.42,302.22471,303.23195,23.017,134993118.733968,11,88.5,55,"DDA for preferred ion","[M+H]+1","16_digester2b",13368157.9209805,7.2,"2","digesterB","kps_psychoactive_substances_v2","Multiple matches found"
391,"17-Methyltestosterone_23.017","17-Methyltestosterone","C20 H30 O2","Full match","Not the top hit","Full match",0.42,302.22471,303.23195,23.017,134993118.733968,11,88.5,55,"DDA for preferred ion","[M+H]+1","19_digester4a",34908164.9248134,8.4,"1","digesterD","kps_psychoactive_substances_v2","Multiple matches found"
391,"17-Methyltestosterone_23.017","17-Methyltestosterone","C20 H30 O2","Full match","Not the top hit","Full match",0.42,302.22471,303.23195,23.017,134993118.733968,11,88.5,55,"DDA for preferred ion","[M+H]+1","20_digester4b",27885717.2501254,8,"2","digesterD","kps_psychoactive_substances_v2","Multiple matches found"
391,"17-Methyltestosterone_23.017","17-Methyltestosterone","C20 H30 O2","Full match","Not the top hit","Full match",0.42,302.22471,303.23195,23.017,134993118.733968,11,88.5,55,"DDA for preferred ion","[M+H]+1","1_feedpump_a",90356564.462422,8.9,"1","feedpump","kps_psychoactive_substances_v2","Multiple matches found"
391,"17-Methyltestosterone_23.017","17-Methyltestosterone","C20 H30 O2","Full match","Not the top hit","Full match",0.42,302.22471,303.23195,23.017,134993118.733968,11,88.5,55,"DDA for preferred ion","[M+H]+1","2_feedpump_b",134993118.733968,7.3,"2","feedpump","kps_psychoactive_substances_v2","Multiple matches found"
391,"17-Methyltestosterone_23.017","17-Methyltestosterone","C20 H30 O2","Full match","Not the top hit","Full match",0.42,302.22471,303.23195,23.017,134993118.733968,11,88.5,55,"DDA for preferred ion","[M+H]+1","3_feedpump_c",84735015.3845258,6.2,"3","feedpump","kps_psychoactive_substances_v2","Multiple matches found"
391,"17-Methyltestosterone_23.017","17-Methyltestosterone","C20 H30 O2","Full match","Not the top hit","Full match",0.42,302.22471,303.23195,23.017,134993118.733968,11,88.5,55,"DDA for preferred ion","[M+H]+1","7_newdry_a",26886708.2362665,8,"1","newdry","kps_psychoactive_substances_v2","Multiple matches found"
391,"17-Methyltestosterone_23.017","17-Methyltestosterone","C20 H30 O2","Full match","Not the top hit","Full match",0.42,302.22471,303.23195,23.017,134993118.733968,11,88.5,55,"DDA for preferred ion","[M+H]+1","8_newdry_b",24463270.9174749,8.6,"2","newdry","kps_psychoactive_substances_v2","Multiple matches found"
391,"17-Methyltestosterone_23.017","17-Methyltestosterone","C20 H30 O2","Full match","Not the top hit","Full match",0.42,302.22471,303.23195,23.017,134993118.733968,11,88.5,55,"DDA for preferred ion","[M+H]+1","9_newdry_c",27753187.7527319,6.4,"3","newdry","kps_psychoactive_substances_v2","Multiple matches found"
391,"17-Methyltestosterone_23.017","17-Methyltestosterone","C20 H30 O2","Full match","Not the top hit","Full match",0.42,302.22471,303.23195,23.017,134993118.733968,11,88.5,55,"DDA for preferred ion","[M+H]+1","10_olddry_a",35942361.8056806,6.7,"1","olddry","kps_psychoactive_substances_v2","Multiple matches found"
391,"17-Methyltestosterone_23.017","17-Methyltestosterone","C20 H30 O2","Full match","Not the top hit","Full match",0.42,302.22471,303.23195,23.017,134993118.733968,11,88.5,55,"DDA for preferred ion","[M+H]+1","11_olddry_b",37256053.7623745,8.4,"2","olddry","kps_psychoactive_substances_v2","Multiple matches found"
391,"17-Methyltestosterone_23.017","17-Methyltestosterone","C20 H30 O2","Full match","Not the top hit","Full match",0.42,302.22471,303.23195,23.017,134993118.733968,11,88.5,55,"DDA for preferred ion","[M+H]+1","12_olddry_c",69350223.8925463,8.9,"3","olddry","kps_psychoactive_substances_v2","Multiple matches found"
2511,"2-Ethylmethcathinone_16.546","2-Ethylmethcathinone","C12 H17 N O","Full match","Partial match","Full match",0.04,191.13102,192.1383,16.546,18773890.6701474,15,87.4,9.4,"DDA for preferred ion","[M+H]+1","4_centrin_a",6062719.03512338,6.3,"1","centrin","kps_psychoactive_substances_v2","Multiple matches found"
2511,"2-Ethylmethcathinone_16.546","2-Ethylmethcathinone","C12 H17 N O","Full match","Partial match","Full match",0.04,191.13102,192.1383,16.546,18773890.6701474,15,87.4,9.4,"DDA for preferred ion","[M+H]+1","5_centrin_b",5418422.18218727,7.4,"2","centrin","kps_psychoactive_substances_v2","Multiple matches found"
2511,"2-Ethylmethcathinone_16.546","2-Ethylmethcathinone","C12 H17 N O","Full match","Partial match","Full match",0.04,191.13102,192.1383,16.546,18773890.6701474,15,87.4,9.4,"DDA for preferred ion","[M+H]+1","13_digester1a",17702110.3015185,7,"1","digesterA","kps_psychoactive_substances_v2","Multiple matches found"
2511,"2-Ethylmethcathinone_16.546","2-Ethylmethcathinone","C12 H17 N O","Full match","Partial match","Full match",0.04,191.13102,192.1383,16.546,18773890.6701474,15,87.4,9.4,"DDA for preferred ion","[M+H]+1","14_digester1b",18773890.6701474,5.9,"2","digesterA","kps_psychoactive_substances_v2","Multiple matches found"
2511,"2-Ethylmethcathinone_16.546","2-Ethylmethcathinone","C12 H17 N O","Full match","Partial match","Full match",0.04,191.13102,192.1383,16.546,18773890.6701474,15,87.4,9.4,"DDA for preferred ion","[M+H]+1","17_digester3a",9059259.51628515,7.7,"1","digesterC","kps_psychoactive_substances_v2","Multiple matches found"
2511,"2-Ethylmethcathinone_16.546","2-Ethylmethcathinone","C12 H17 N O","Full match","Partial match","Full match",0.04,191.13102,192.1383,16.546,18773890.6701474,15,87.4,9.4,"DDA for preferred ion","[M+H]+1","18_digester3b",9226826.62680263,6.6,"2","digesterC","kps_psychoactive_substances_v2","Multiple matches found"
2457,"2,4-Di-tert-butylphenol_20.514","2,4-Di-tert-butylphenol","C14 H22 O","Full match","No results","Full match",0.01,206.16707,207.17434,20.514,19385508.1884404,0,NA,NA,"DDA for preferred ion","[M+H]+1","7_newdry_a",808425.058536279,6.5,"1","newdry","kps_psychoactive_substances_v2","Single match found"
2457,"2,4-Di-tert-butylphenol_20.514","2,4-Di-tert-butylphenol","C14 H22 O","Full match","No results","Full match",0.01,206.16707,207.17434,20.514,19385508.1884404,0,NA,NA,"DDA for preferred ion","[M+H]+1","9_newdry_c",19385508.1884404,5.3,"3","newdry","kps_psychoactive_substances_v2","Single match found"
2461,"2,4-Di-tert-butylphenol_20.571","2,4-Di-tert-butylphenol","C14 H22 O","Full match","No results","Full match",0.22,206.16711,207.17439,20.571,19312681.945862,0,NA,NA,"DDA for preferred ion","[M+H]+1","13_digester1a",11185373.8633068,8.3,"1","digesterA","kps_psychoactive_substances_v2","Single match found"
2461,"2,4-Di-tert-butylphenol_20.571","2,4-Di-tert-butylphenol","C14 H22 O","Full match","No results","Full match",0.22,206.16711,207.17439,20.571,19312681.945862,0,NA,NA,"DDA for preferred ion","[M+H]+1","14_digester1b",9280041.86960244,8.8,"2","digesterA","kps_psychoactive_substances_v2","Single match found"
2461,"2,4-Di-tert-butylphenol_20.571","2,4-Di-tert-butylphenol","C14 H22 O","Full match","No results","Full match",0.22,206.16711,207.17439,20.571,19312681.945862,0,NA,NA,"DDA for preferred ion","[M+H]+1","17_digester3a",7507119.17790526,6.3,"1","digesterC","kps_psychoactive_substances_v2","Single match found"
2461,"2,4-Di-tert-butylphenol_20.571","2,4-Di-tert-butylphenol","C14 H22 O","Full match","No results","Full match",0.22,206.16711,207.17439,20.571,19312681.945862,0,NA,NA,"DDA for preferred ion","[M+H]+1","18_digester3b",17622828.5797548,5.9,"2","digesterC","kps_psychoactive_substances_v2","Single match found"
2461,"2,4-Di-tert-butylphenol_20.571","2,4-Di-tert-butylphenol","C14 H22 O","Full match","No results","Full match",0.22,206.16711,207.17439,20.571,19312681.945862,0,NA,NA,"DDA for preferred ion","[M+H]+1","1_feedpump_a",4726692.45148493,8.7,"1","feedpump","kps_psychoactive_substances_v2","Single match found"
2461,"2,4-Di-tert-butylphenol_20.571","2,4-Di-tert-butylphenol","C14 H22 O","Full match","No results","Full match",0.22,206.16711,207.17439,20.571,19312681.945862,0,NA,NA,"DDA for preferred ion","[M+H]+1","2_feedpump_b",2521222.38584618,8.7,"2","feedpump","kps_psychoactive_substances_v2","Single match found"
2461,"2,4-Di-tert-butylphenol_20.571","2,4-Di-tert-butylphenol","C14 H22 O","Full match","No results","Full match",0.22,206.16711,207.17439,20.571,19312681.945862,0,NA,NA,"DDA for preferred ion","[M+H]+1","3_feedpump_c",4852261.56457477,8.7,"3","feedpump","kps_psychoactive_substances_v2","Single match found"
2461,"2,4-Di-tert-butylphenol_20.571","2,4-Di-tert-butylphenol","C14 H22 O","Full match","No results","Full match",0.22,206.16711,207.17439,20.571,19312681.945862,0,NA,NA,"DDA for preferred ion","[M+H]+1","7_newdry_a",13924867.490243,5.5,"1","newdry","kps_psychoactive_substances_v2","Single match found"
2461,"2,4-Di-tert-butylphenol_20.571","2,4-Di-tert-butylphenol","C14 H22 O","Full match","No results","Full match",0.22,206.16711,207.17439,20.571,19312681.945862,0,NA,NA,"DDA for preferred ion","[M+H]+1","8_newdry_b",19312681.945862,5.9,"2","newdry","kps_psychoactive_substances_v2","Single match found"
1860,"2,4-Di-tert-butylphenol_20.636","2,4-Di-tert-butylphenol","C14 H22 O","Full match","No results","Full match",-0.01,206.16706,207.17434,20.636,28174556.2965399,0,NA,NA,"DDA for preferred ion","[M+H]+1","4_centrin_a",20320841.8643517,7,"1","centrin","kps_psychoactive_substances_v2","Single match found"
1860,"2,4-Di-tert-butylphenol_20.636","2,4-Di-tert-butylphenol","C14 H22 O","Full match","No results","Full match",-0.01,206.16706,207.17434,20.636,28174556.2965399,0,NA,NA,"DDA for preferred ion","[M+H]+1","6_centrin_c",2926838.91354291,6.5,"3","centrin","kps_psychoactive_substances_v2","Single match found"
2221,"2,4-Di-tert-butylphenol_20.746","2,4-Di-tert-butylphenol","C14 H22 O","Full match","No results","Full match",-0.1,206.16705,207.17432,20.746,22049910.9719893,0,NA,NA,"DDA for preferred ion","[M+H]+1","5_centrin_b",5611951.03817621,5.8,"2","centrin","kps_psychoactive_substances_v2","Single match found"
2221,"2,4-Di-tert-butylphenol_20.746","2,4-Di-tert-butylphenol","C14 H22 O","Full match","No results","Full match",-0.1,206.16705,207.17432,20.746,22049910.9719893,0,NA,NA,"DDA for preferred ion","[M+H]+1","6_centrin_c",12598037.4378704,7.7,"3","centrin","kps_psychoactive_substances_v2","Single match found"
2281,"2C-G_14.415","2C-G","C12 H19 N O2","Full match","No results","Full match",1.39,209.14187,227.1754,14.415,21269267.1994644,0,NA,NA,"DDA for preferred ion","[M+NH4]+1","11_olddry_b",16507662.408904,5.9,"2","olddry","kps_psychoactive_substances_v2","Single match found"
2281,"2C-G_14.415","2C-G","C12 H19 N O2","Full match","No results","Full match",1.39,209.14187,227.1754,14.415,21269267.1994644,0,NA,NA,"DDA for preferred ion","[M+NH4]+1","12_olddry_c",21269267.1994644,6.4,"3","olddry","kps_psychoactive_substances_v2","Single match found"
2236,"2C-P_23.569","2C-P","C13 H21 N O2","Not the top hit","Not the top hit","Full match",0.03,223.15724,224.16451,23.569,21908277.3464395,3,78,59,"DDA for preferred ion","[M+H]+1","4_centrin_a",2965346.85422058,7.1,"1","centrin","kps_psychoactive_substances_v2","Single match found"
2236,"2C-P_23.569","2C-P","C13 H21 N O2","Not the top hit","Not the top hit","Full match",0.03,223.15724,224.16451,23.569,21908277.3464395,3,78,59,"DDA for preferred ion","[M+H]+1","5_centrin_b",5558112.73652451,5.2,"2","centrin","kps_psychoactive_substances_v2","Single match found"
2236,"2C-P_23.569","2C-P","C13 H21 N O2","Not the top hit","Not the top hit","Full match",0.03,223.15724,224.16451,23.569,21908277.3464395,3,78,59,"DDA for preferred ion","[M+H]+1","6_centrin_c",4443315.74613699,7.6,"3","centrin","kps_psychoactive_substances_v2","Single match found"
2236,"2C-P_23.569","2C-P","C13 H21 N O2","Not the top hit","Not the top hit","Full match",0.03,223.15724,224.16451,23.569,21908277.3464395,3,78,59,"DDA for preferred ion","[M+H]+1","13_digester1a",3751505.48929976,6.5,"1","digesterA","kps_psychoactive_substances_v2","Single match found"
2236,"2C-P_23.569","2C-P","C13 H21 N O2","Not the top hit","Not the top hit","Full match",0.03,223.15724,224.16451,23.569,21908277.3464395,3,78,59,"DDA for preferred ion","[M+H]+1","14_digester1b",4213492.44983527,7.1,"2","digesterA","kps_psychoactive_substances_v2","Single match found"
2236,"2C-P_23.569","2C-P","C13 H21 N O2","Not the top hit","Not the top hit","Full match",0.03,223.15724,224.16451,23.569,21908277.3464395,3,78,59,"DDA for preferred ion","[M+H]+1","1_feedpump_a",4359266.53930524,7.6,"1","feedpump","kps_psychoactive_substances_v2","Single match found"
2236,"2C-P_23.569","2C-P","C13 H21 N O2","Not the top hit","Not the top hit","Full match",0.03,223.15724,224.16451,23.569,21908277.3464395,3,78,59,"DDA for preferred ion","[M+H]+1","2_feedpump_b",5049079.18651937,5.4,"2","feedpump","kps_psychoactive_substances_v2","Single match found"
2236,"2C-P_23.569","2C-P","C13 H21 N O2","Not the top hit","Not the top hit","Full match",0.03,223.15724,224.16451,23.569,21908277.3464395,3,78,59,"DDA for preferred ion","[M+H]+1","3_feedpump_c",2758316.73892459,6.5,"3","feedpump","kps_psychoactive_substances_v2","Single match found"
2236,"2C-P_23.569","2C-P","C13 H21 N O2","Not the top hit","Not the top hit","Full match",0.03,223.15724,224.16451,23.569,21908277.3464395,3,78,59,"DDA for preferred ion","[M+H]+1","10_olddry_a",3351483.81878404,7.6,"1","olddry","kps_psychoactive_substances_v2","Single match found"
2236,"2C-P_23.569","2C-P","C13 H21 N O2","Not the top hit","Not the top hit","Full match",0.03,223.15724,224.16451,23.569,21908277.3464395,3,78,59,"DDA for preferred ion","[M+H]+1","11_olddry_b",3903312.51380121,7.6,"2","olddry","kps_psychoactive_substances_v2","Single match found"
3794,"3alpha-Androstanediol_22.089","3alpha-Androstanediol","C19 H32 O2","Full match","Invalid mass","Full match",0.27,292.24031,293.24756,22.089,9703590.04850758,1,81.8,51.1,"DDA for preferred ion","[M+H]+1","1_feedpump_a",4784336.89782616,7.6,"1","feedpump","kps_psychoactive_substances_v2","Multiple matches found"
3794,"3alpha-Androstanediol_22.089","3alpha-Androstanediol","C19 H32 O2","Full match","Invalid mass","Full match",0.27,292.24031,293.24756,22.089,9703590.04850758,1,81.8,51.1,"DDA for preferred ion","[M+H]+1","3_feedpump_c",5611915.14649952,6.3,"3","feedpump","kps_psychoactive_substances_v2","Multiple matches found"
3794,"3alpha-Androstanediol_22.089","3alpha-Androstanediol","C19 H32 O2","Full match","Invalid mass","Full match",0.27,292.24031,293.24756,22.089,9703590.04850758,1,81.8,51.1,"DDA for preferred ion","[M+H]+1","7_newdry_a",8621795.99955419,6.1,"1","newdry","kps_psychoactive_substances_v2","Multiple matches found"
3794,"3alpha-Androstanediol_22.089","3alpha-Androstanediol","C19 H32 O2","Full match","Invalid mass","Full match",0.27,292.24031,293.24756,22.089,9703590.04850758,1,81.8,51.1,"DDA for preferred ion","[M+H]+1","9_newdry_c",4410833.96000569,5.4,"3","newdry","kps_psychoactive_substances_v2","Multiple matches found"
1893,"4-Methoxyamphetamine_17.851","4-Methoxyamphetamine","C10 H15 N O","Full match","Partial match","Full match",0.14,165.11539,166.12266,17.851,27498961.7553002,4,87.3,54.4,"DDA for preferred ion","[M+H]+1","4_centrin_a",4164218.39732544,8.2,"1","centrin","kps_psychoactive_substances_v2","Multiple matches found"
1893,"4-Methoxyamphetamine_17.851","4-Methoxyamphetamine","C10 H15 N O","Full match","Partial match","Full match",0.14,165.11539,166.12266,17.851,27498961.7553002,4,87.3,54.4,"DDA for preferred ion","[M+H]+1","5_centrin_b",5032152.83793858,7.1,"2","centrin","kps_psychoactive_substances_v2","Multiple matches found"
1893,"4-Methoxyamphetamine_17.851","4-Methoxyamphetamine","C10 H15 N O","Full match","Partial match","Full match",0.14,165.11539,166.12266,17.851,27498961.7553002,4,87.3,54.4,"DDA for preferred ion","[M+H]+1","6_centrin_c",5880312.98450078,6.3,"3","centrin","kps_psychoactive_substances_v2","Multiple matches found"
1893,"4-Methoxyamphetamine_17.851","4-Methoxyamphetamine","C10 H15 N O","Full match","Partial match","Full match",0.14,165.11539,166.12266,17.851,27498961.7553002,4,87.3,54.4,"DDA for preferred ion","[M+H]+1","13_digester1a",18490407.8667916,9.1,"1","digesterA","kps_psychoactive_substances_v2","Multiple matches found"
1893,"4-Methoxyamphetamine_17.851","4-Methoxyamphetamine","C10 H15 N O","Full match","Partial match","Full match",0.14,165.11539,166.12266,17.851,27498961.7553002,4,87.3,54.4,"DDA for preferred ion","[M+H]+1","14_digester1b",27498961.7553002,8.6,"2","digesterA","kps_psychoactive_substances_v2","Multiple matches found"
1893,"4-Methoxyamphetamine_17.851","4-Methoxyamphetamine","C10 H15 N O","Full match","Partial match","Full match",0.14,165.11539,166.12266,17.851,27498961.7553002,4,87.3,54.4,"DDA for preferred ion","[M+H]+1","15_digester2a",22011001.3283869,5.9,"1","digesterB","kps_psychoactive_substances_v2","Multiple matches found"
1893,"4-Methoxyamphetamine_17.851","4-Methoxyamphetamine","C10 H15 N O","Full match","Partial match","Full match",0.14,165.11539,166.12266,17.851,27498961.7553002,4,87.3,54.4,"DDA for preferred ion","[M+H]+1","16_digester2b",17726057.4145969,8.6,"2","digesterB","kps_psychoactive_substances_v2","Multiple matches found"
