"unique_id","sample_location","mean_group_area","mean_peak_rating","median_group_area","median_peak_rating","sd_group_area","sd_peak_rating","n_group_area","n_peak_rating","se_group_area","se_peak_rating"
"Cefaloglycin_BTM00313_16.507","olddry",10392845.6435455,8.3,9942274.48036041,8.3,929505.15519078,0,3,3,536650.051562542,0
"Ciclesonide_15.971","digesterC",7991879.59504035,7.55,7991879.59504035,7.55,1211887.83965126,0.212132034355964,2,2,856934.10945492,0.15
"Ciprofloxacin_11.652","centrin",58682746.8047845,6.45,58682746.8047845,6.45,695702.655076391,0.353553390593274,2,2,491936.065094002,0.25
"Ciprofloxacin_12.312","digesterA",118288279.200886,6.7,118288279.200886,6.7,9000051.44790864,0,2,2,6363997.409844,0
"Ciprofloxacin_12.312","newdry",67128198.3401467,6.5,67128198.3401467,6.5,27743367.4481091,1.13137084989848,2,2,19617523.2555081,0.8
"Concanamycin A_BTM01216_14.498","centrin",22850282.2475535,7.93333333333333,28372058.7082013,8,14452931.0369192,0.503322295684717,3,3,8344403.62474441,0.290593262902712
"Concanamycin A_BTM01216_14.498","digesterB",14618845.3507025,8,14618845.3507025,8,10345008.7883083,0.848528137423857,2,2,7315025.86564723,0.6
"Concanamycin A_BTM01216_14.498","digesterC",18042012.5148095,7.9,18042012.5148095,7.9,4793754.57147,0.989949493661166,2,2,3389696.36483045,0.7
"Concanamycin A_BTM01216_14.498","feedpump",36841577.4564445,8.9,36841577.4564445,8.9,2257581.55947553,0,2,2,1596351.22978685,0
"Concanamycin A_BTM01216_14.498","newdry",46070039.8598944,7.86666666666667,50000275.221557,8,25899534.9228259,1.1060440015358,3,3,14953103.4595796,0.638574802022267
"Concanamycin A_BTM01216_14.498","olddry",42952424.2858775,8.03333333333333,42881744.4551697,8.4,1784026.30662011,0.635085296108589,3,3,1030008.06836849,0.366666666666667
"Concanamycin A_BTM01216_16.035","olddry",60432268.0714078,6.93333333333333,61441751.815285,6.7,2959202.42288495,1.36503968196288,3,3,1708496.31543922,0.788106027835793
"Concanamycin A_BTM01216_17.444","newdry",59477036.7020495,7.36666666666667,55244392.6083201,8,36141722.2230485,1.45716619962629,3,3,20866433.0544537,0.841295297608264
"Cryptotanshinone_BTM04455_20.502","centrin",5132912.80564375,8,5283247.50390616,7.9,414831.06720219,0.458257569495584,3,3,239502.828317404,0.264575131106459
"Cryptotanshinone_BTM04455_20.502","digesterA",6615559.73323857,7.95,6615559.73323857,7.95,592220.402994809,0.777817459305202,2,2,418763.06291466,0.55
"Cryptotanshinone_BTM04455_20.502","digesterB",15502867.7007776,8,15502867.7007776,8,13059043.5663553,0.707106781186548,2,2,9234138.26158041,0.5
"Cryptotanshinone_BTM04455_20.502","digesterC",3265946.96853241,6.8,3265946.96853241,6.8,185246.792358455,1.13137084989848,2,2,130989.26306972,0.8
"Cryptotanshinone_BTM04455_20.502","newdry",2947584.86024104,6.9,3621377.50076143,7.1,1356422.57757428,0.818535277187245,3,3,783130.940297396,0.472581562625261
"Cryptotanshinone_BTM04455_20.502","olddry",7065354.57074007,7.93333333333333,2746852.51153452,8.7,7674649.09114715,1.32790561913614,3,3,4430960.71870972,0.766666666666666
"Cryptotanshinone_BTM04460_16.092","digesterA",58012476.1094222,7,58012476.1094222,7,15007146.2717941,0.424264068711928,2,2,10611654.895044,0.3
"Cryptotanshinone_BTM04460_16.092","digesterB",67702462.8927557,7,67702462.8927557,7,19130676.4809951,0.424264068711928,2,2,13527431.0683976,0.3
"Cryptotanshinone_BTM04460_17.212","digesterA",326223673.87208,8.95,326223673.87208,8.95,74615616.0023398,0.777817459305202,2,2,52761208.057666,0.55
"Cryptotanshinone_BTM04460_17.212","digesterB",178522510.059042,8.95,178522510.059042,8.95,42235410.8055945,0.777817459305202,2,2,29864945.3868355,0.55
"Cryptotanshinone_BTM04460_17.212","digesterC",9603295.94221852,8,9603295.94221852,8,715034.228182854,0.424264068711929,2,2,505605.551528585,0.3
"Dichlorophene_BTM02818_22.086","centrin",82458021.7923236,8.53333333333333,81633829.7631228,7.8,6108665.08237769,1.27017059221718,3,3,3526839.42970002,0.733333333333333
"Dichlorophene_BTM02818_22.086","digesterA",100858312.738465,8.95,100858312.738465,8.95,916023.765825151,0.777817459305202,2,2,647726.616543002,0.55
"Dichlorophene_BTM02818_22.086","digesterB",58616139.8238242,9.2,58616139.8238242,9.2,3212278.43199054,1.13137084989848,2,2,2271423.8623198,0.8
"Dichlorophene_BTM02818_22.086","digesterC",82299976.0960211,8.95,82299976.0960211,8.95,6738790.69024463,0.777817459305202,2,2,4765044.59406875,0.55
"Dichlorophene_BTM02818_22.086","digesterD",91101638.7433519,8.1,91101638.7433519,8.1,7306982.59298131,0.424264068711929,2,2,5166816.94150915,0.3
"Dichlorophene_BTM02818_22.086","feedpump",49201062.599252,8.73333333333333,48932057.5034282,8.9,9524370.02426068,0.862167810425171,3,3,5498897.59736851,0.497772817435603
"Dichlorophene_BTM02818_22.086","newdry",107407387.778645,8.4,109175588.140253,8.4,5291599.68083117,1.1,3,3,3055106.50017161,0.635085296108588
"Dichlorophene_BTM02818_22.086","olddry",90270955.4392519,9.5,91653866.964356,9.5,4130879.73545766,0,3,3,2384964.52725645,0
"Dichlorophene_BTM02818_22.885","digesterA",17005163.346208,6.4,17005163.346208,6.4,1255014.91549963,0,2,2,887429.55724005,0
"Erythromycin B_BTM01919_17.793","digesterC",41145214.9623371,6.6,41145214.9623371,6.6,22982161.4116677,1.27279220613579,2,2,16250842.180514,0.9
"Erythromycin B_BTM01919_17.793","digesterD",31655053.6901521,8.2,31655053.6901521,8.2,16120997.7654451,0.282842712474619,2,2,11399266.8394394,0.2
"Erythromycin_23.894","centrin",39547047.4198002,8.56666666666667,36716298.0611977,8.4,4903251.07860525,0.288675134594813,3,3,2830893.33013706,0.166666666666667
"Erythromycin_23.894","digesterA",40763170.7194148,9,40763170.7194148,9,12430295.6259739,0.141421356237309,2,2,8789546.32927965,0.0999999999999996
"Erythromycin_23.894","digesterB",46071228.4502233,8.1,46071228.4502233,8.1,197978.446031852,1.97989898732233,2,2,139991.901717898,1.4
"Erythromycin_23.894","digesterC",23916924.3412539,9.4,23916924.3412539,9.4,12513058.952168,0.424264068711928,2,2,8848068.83846505,0.3
"Erythromycin_23.894","feedpump",22745131.4432285,7.66666666666667,21773714.7506156,8,2260103.42720108,0.577350269189626,3,3,1304871.32209094,0.333333333333333
"Erythromycin_23.894","newdry",36398200.5274432,8.8,33097560.5726132,8.9,7960756.28120524,0.754983443527075,3,3,4596144.78190685,0.435889894354067
"Erythromycin_23.894","olddry",58436545.7990375,8.93333333333333,58148343.9628375,8.9,2666705.80987099,0.55075705472861,3,3,1539623.31717855,0.317979733805648
"Fluorchinolone_BTM04503_18.024","feedpump",11532150.0500353,7.95,11532150.0500353,7.95,8756369.00543934,1.62634559672906,2,2,6191687.90231786,1.15
"Fluorescein_15.388","digesterB",9475165.74639603,7.4,9475165.74639603,7.4,6708265.2326978,0.424264068711929,2,2,4743459.83603857,0.3
"Fluorescein_15.388","newdry",9243376.72862237,5.75,9243376.72862237,5.75,6098407.31985398,0.494974746830583,2,2,4312225.17030643,0.35
"Hydromorphone_17.729","digesterD",2213863.43614967,8.2,2213863.43614967,8.2,160012.419488755,0,2,2,113145.866894565,0
"Hydromorphone_18.342","digesterA",5235350.3219515,7.4,5235350.3219515,7.4,39914.7398627323,0,2,2,28223.983226235,0
"Hydromorphone_18.342","feedpump",10208798.4417991,6.65,10208798.4417991,6.65,2037414.18008435,0.777817459305203,2,2,1440669.38282328,0.55
"Hydromorphone_18.342","newdry",12298635.8844032,7.43333333333333,6457921.96725872,7.4,10549107.1801753,1.15036226178249,3,3,6090529.87018444,0.664161961505709
"Hydromorphone_18.342","olddry",7276405.43590691,7.4,7276405.43590691,7.4,71312.1114755819,0,2,2,50425.277605115,0
"Kalamycin_BTM03157_13.092","olddry",7998851.35612926,5.2,7998851.35612926,5.2,483588.704179288,0,2,2,341948.85203039,0
"Losartan_16.344","centrin",10208049.8469274,7.23333333333333,10603687.1291007,7.2,1680170.80813107,0.45092497528229,3,3,970047.068359027,0.260341655863555
"Losartan_16.344","digesterA",20875115.0941083,8,20875115.0941083,8,5744641.25063206,0,2,2,4062074.7838059,0
"Losartan_16.344","digesterB",13295158.6105264,6.75,13295158.6105264,6.75,3704643.48121767,1.76776695296637,2,2,2619578.52744755,1.25
"Losartan_16.344","digesterC",16980698.1337512,7.5,16980698.1337512,7.5,3147855.30836407,0,2,2,2225869.8347383,0
"Losartan_16.344","digesterD",13400435.9367128,7.7,13400435.9367128,7.7,1362163.01832961,0,2,2,963194.7073424,0
"Losartan_16.344","feedpump",7647228.83878145,7,7742012.55552833,6.8,415844.754910459,0.346410161513776,3,3,240088.081188648,0.2
"Losartan_16.344","newdry",9164655.91409008,7.23333333333333,9253396.69025534,7.2,632961.733785328,0.45092497528229,3,3,365440.627387692,0.260341655863555
"Losartan_16.344","olddry",9572354.46936436,7.06666666666667,9623875.2822617,7.2,1680651.12273001,0.230940107675851,3,3,970324.378122019,0.133333333333333
"Losartan_16.485","centrin",10620793.7502422,8,10620793.7502422,8,1635532.77910143,0.424264068711929,2,2,1156496.3189555,0.3
"Losartan_16.485","digesterA",21513527.0406967,8.6,21513527.0406967,8.6,4590207.72794075,0,2,2,3245767.0114818,0
"Losartan_16.485","digesterB",15901221.9723589,8.7,15901221.9723589,8.7,6998241.58620047,0.565685424949237,2,2,4948504.08198405,0.399999999999999
"Losartan_16.485","digesterC",15836627.9321992,8.05,15836627.9321992,8.05,679949.483056586,0.777817459305202,2,2,480796.890333599,0.55
"Losartan_16.485","digesterD",14368883.5596946,7.7,14368883.5596946,7.7,461135.7133175,0,2,2,326072.1899341,0
"Losartan_16.485","feedpump",5611006.65685263,7.4,5611006.65685263,7.4,51443.9483683483,0,2,2,36376.3647422697,0
"Losartan_16.485","newdry",8113129.79825336,6.96666666666667,8440953.71016411,7.4,1425324.46919136,1.59478316185409,3,3,822911.465970193,0.920748487795542
"Losartan_16.485","olddry",7625367.67674781,7.4,7638057.38765469,7.4,209022.483808134,0,3,3,120679.18729331,0
"Moxidectin_BTM03194_16.636","digesterC",5860075.02180315,7.75,5860075.02180315,7.75,1614772.94908647,0.212132034355965,2,2,1141816.90237564,0.15
"Moxidectin_BTM03194_16.636","digesterD",4619410.7916998,7.8,4619410.7916998,7.8,2200000.93743236,0.565685424949237,2,2,1555635.58147518,0.399999999999999
"Moxidectin_BTM03194_16.636","newdry",5979575.87306156,7.4,5979575.87306156,7.4,356237.186042733,0,2,2,251897.72996163,0
"Mucidin_BTM03176_22.466","olddry",3240622.26008604,7.06666666666667,3329197.26202912,7.6,240110.840053019,1.4742229591664,3,3,138628.058139958,0.851143022320247
"Mucidin_BTM03176_22.621","olddry",3718187.7597405,7.65,3718187.7597405,7.65,392295.477357723,0.777817459305202,2,2,277394.79226846,0.55
"Nadifloxacin_BTM04326_18.645","centrin",8708016.7849069,8.65,8708016.7849069,8.65,4847977.37090988,0.494974746830583,2,2,3428037.6740093,0.35
"Nadifloxacin_BTM04326_18.645","newdry",4288342.39848285,7.66666666666667,3031506.90088784,7.6,4197077.88662723,0.503322295684716,3,3,2423184.04765406,0.290593262902711
"Nandrolone_17.554","newdry",18390026.105352,6.43333333333333,19424099.1811357,6.4,1853749.98829476,0.55075705472861,3,3,1070263.05475225,0.317979733805648
"Nandrolone_18.374","newdry",1290132.17932488,7.05,1290132.17932488,7.05,195873.386395499,0.777817459305202,2,2,138503.39977423,0.55
"Pirlimycin_22.416","centrin",10979070.6150348,7.93333333333333,10829272.2433309,8.3,824837.32049208,0.635085296108589,3,3,476220.049023752,0.366666666666667
"Pirlimycin_22.416","digesterA",18236776.5227982,8,18236776.5227982,8,2050087.59583344,0,2,2,1449630.84104025,0
"Pirlimycin_22.416","digesterB",14474058.8565792,7.85,14474058.8565792,7.85,419038.103129122,0.212132034355964,2,2,296304.68429815,0.15
"Pirlimycin_22.416","digesterC",12114815.3744272,8.3,12114815.3744272,8.3,1593519.31293837,0,2,2,1126788.31213045,0
"Pirlimycin_22.416","digesterD",11813490.8236894,8.55,11813490.8236894,8.55,944132.57102745,0.353553390593274,2,2,667602.5433126,0.25
"Pirlimycin_22.416","feedpump",5607112.90571409,7.73333333333333,5536599.29063886,7.9,438210.412271925,0.288675134594813,3,3,253000.899486893,0.166666666666667
"Pirlimycin_22.416","newdry",13965340.0189359,8,13718827.7017568,8,2146461.0354723,0.3,3,3,1239259.85663497,0.173205080756888
"Pirlimycin_22.416","olddry",15676365.1316292,8.46666666666667,15757600.3023231,8.6,972774.617983395,0.416333199893227,3,3,561631.687553549,0.240370085030933
"Pirlimycin_22.542","centrin",6845971.19171419,6.8,6820682.42268964,6.8,412511.906883307,0,3,3,238163.860483003,0
"Pirlimycin_22.542","digesterA",11714645.4633968,7.15,11714645.4633968,7.15,289006.977444523,0.777817459305203,2,2,204358.79356125,0.55
"Pirlimycin_22.542","digesterB",8890420.75356035,6.75,8890420.75356035,6.75,702394.406815516,0.919238815542512,2,2,496667.848126754,0.65
"Pirlimycin_22.542","digesterC",7963052.81312775,6.75,7963052.81312775,6.75,1269323.40896172,1.34350288425444,2,2,897547.18999566,0.95
"Pirlimycin_22.542","digesterD",8510949.87621808,7.55,8510949.87621808,7.55,136640.569394653,0.212132034355964,2,2,96619.4732041499,0.15
"Pirlimycin_22.542","newdry",9510310.95651408,7.03333333333333,9372938.06241999,6.8,1372777.15243482,0.585946527708232,3,3,792573.258495614,0.338296385503074
"Pirlimycin_22.542","olddry",10431942.8716632,7.53333333333333,10070500.7020255,7.7,1459205.29845582,0.288675134594813,3,3,842472.571866395,0.166666666666667
"Pirlimycin_22.633","digesterA",9163312.92618389,7.55,9163312.92618389,7.55,1018119.24269013,0.212132034355964,2,2,719919.020562706,0.15
"Propylparaben_20.943","centrin",7116584.51040794,6.6,6902939.79140289,6.1,1574639.01538423,1.13578166916006,3,3,909118.259408573,0.6557438524302
"Propylparaben_20.943","digesterA",3717706.45932062,6.8,3717706.45932062,6.8,53040.7509843414,0.424264068711928,2,2,37505.4747002549,0.3
"Propylparaben_20.943","feedpump",11365703.4538427,6.1,11365703.4538427,6.1,1568676.77522254,0,2,2,1109221.9852497,0
"Propylparaben_20.943","newdry",3927702.35216913,6.5,3927702.35216913,6.5,214306.91456221,1.5556349186104,2,2,151537.872542105,1.1
"Propylparaben_20.943","olddry",5212215.57455427,6.05,5212215.57455427,6.05,140235.489285132,0.353553390593274,2,2,99161.4654365303,0.25
"Talmetoprim_BTM03332_14.146","olddry",26596578.8067055,5.6,26596578.8067055,5.6,5204491.55511551,0.424264068711929,2,2,3680131.2712503,0.3
"Talmetoprim_BTM03332_16.088","olddry",23067289.705257,5.3,23067289.705257,5.3,5323274.55976455,0,2,2,3764123.53932735,0
"Tamoxifen_BTM03704_22.835","centrin",7292240.94825305,6.8,6616813.08925259,7.2,1203264.02926457,0.871779788708135,3,3,694704.811202095,0.503322295684717
"Tamoxifen_BTM03704_22.835","digesterB",8070308.62837643,5.95,8070308.62837643,5.95,693121.563939316,0.212132034355964,2,2,490110.958048115,0.15
"Tamoxifen_BTM03704_22.835","feedpump",7373102.10665599,6.05,7373102.10665599,6.05,4658103.98318448,0.0707106781186545,2,2,3293776.91398182,0.0499999999999998
"Tamoxifen_BTM03704_22.835","newdry",6023185.75278534,5.5,6023185.75278534,5.5,274795.050099495,0.424264068711928,2,2,194309.44336185,0.3
"Tamoxifen_BTM03704_22.835","olddry",8992619.76881185,6.13333333333333,8733728.51366445,6.6,1245854.35834078,0.808290376865476,3,3,719294.34915912,0.466666666666667
"Tetracycline_17.28","digesterA",121041611.427802,6.7,121041611.427802,6.7,12806263.5891297,0,2,2,9055395.825536,0
"Zimeldine_1.558","digesterD",20075415.4438893,7.05,20075415.4438893,7.05,11779785.9082479,0.636396103067893,2,2,8329566.4966478,0.45
